hs_code,description,duty_rate,vat_rate,all_in_rate
9102910000,"-- Montres de poche et similaires, y compris les compteurs de temps des mêmes types fonctionnant électriquement, sauf celles du n° 91.01",20.0,18.0,44.28
9102990000,"-- Montres de poche et similaire, y cpris les compteurs de temps des mêmes types, ne fonctionnant pas électriquement, sauf celles du n°91.01",20.0,18.0,44.28
9103100000,"- Reveils et pendules, à mouvements de montre fonctionnant électriquement",20.0,18.0,44.28
9103900000,"- Reveils et pendules, à mouvements de montre ne fonctionnant pas électriquement",20.0,18.0,44.28
9104000000,"Montres de tableaux de bord et montres similaires, pour automobiles, véhicules aériens, bateaux ou autres véhicules.",20.0,18.0,44.28
9105110000,"-- Reveils à mouvement autre que de montre, fonctionnant électriquement",20.0,18.0,44.28
9105190000,"-- Reveils à mouvement autre que de montre, ne fonctionnant pas électriquement",20.0,18.0,44.28
8701921900,"---- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), puissance de moteur excédant 18 KW mais pas 37 KW, neufs, non destinés à ... montage",5.0,18.0,26.58
8701929000,"--- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), d'une puissance de moteur excédant 18 KW mais n'excédant pas 37 KW, usagés",5.0,18.0,26.58
8701931100,"---- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), puissance de moteur excédant 37 KW mais pas 75 KW, neufs, ...non montés pour... montage",5.0,18.0,26.58
8701931900,"---- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), puissance de moteur excédant 37 KW mais pas 75 KW, neufs, non destinés à ... montage",5.0,18.0,26.58
8701939000,"--- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), d'une puissance de moteur excédant 37 KW mais n'excédant pas 75 KW, usagés",5.0,18.0,26.58
8701941100,"---- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), puissance de moteur excédant 75 KW mais pas 130 KW, neufs,...non montés pour... montage",5.0,18.0,26.58
8701941900,"---- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), puissance de moteur excédant 75 KW mais pas 130 KW, neufs, non destinés à ... montage",5.0,18.0,26.58
8701949000,"--- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), d'une puissance de moteur excédant 75 KW mais n'excédant pas 130 KW, usagés",5.0,18.0,26.58
8701951100,"---- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), puissance de moteur excédant 130 KW, neufs,...non montés pour l'industrie du montage",5.0,18.0,26.58
8701951900,"---- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), puissance de moteur excédant 130 KW, neufs, non destinés à l'insdustrie du montage",5.0,18.0,26.58
8701959000,"--- Tracteurs (sauf ceux des n° 8701.10 à 8701.30), d'une puissance de moteur excédant 130 KW, usagés",5.0,18.0,26.58
8702101110,"---- Véhicule automobile, neuf,10 à 22 places assises à moteur à piston à allumage par compression (...), non monté pr industrie du montage",5.0,18.0,32.48
8702101190,"---- Véhicule automobile neuf,10 à 22 places assises à moteur à piston à allumage par compression (...), autre que pr industrie du montage",10.0,18.0,32.48
8702101210,"---- Véhicule auto. neuf, 23 à 30  places assises à moteur à piston à allumage par compression (...), non monté pr industrie du montage",5.0,18.0,32.48
8702101290,"----  Véhicule auto. neuf, 23 à 30  places assises à moteur à piston à allumage par compression (...), autre que pr industrie du montage",10.0,18.0,32.48
8702101310,"---- Véhicule auto. neuf, plus de 30 places assises à moteur à piston à allumage par compression (...), non monté  pr ?industrie du montage",5.0,18.0,32.48
8702101390,"---- Véhicule auto. neuf, plus de 30 places assises à moteur à piston à allumage par compression (...), autre que pr ?industrie du montage",10.0,18.0,32.48
8702102100,"---- Véhicule automobile, uniquement à moteur à piston à allumage par compression, usagé,comportant 10 à 22 places assises, chauffeur inclus",10.0,18.0,32.48
8702102200,"---- Véhicule automobile, uniquement à moteur à piston à allumage par compression, usagé,comportant 23 à 30 places assises, chauffeur inclus",10.0,18.0,32.48
8702102300,"---- Véhicule automobile, uniquement à moteur à piston à allumage par compression, usagé, plus de 30 places assises, chauffeur inclus",10.0,18.0,32.48
8702201110,"---- Véhicules automobiles, moteur à allumage par compression et moteur électrique, neufs, 10 à 22 places assises, pr industrie du montage",5.0,18.0,32.48
9105210000,"-- Pendules et horloges, murales, à mouvement autre que de montre, fonctionnant électriquement",20.0,18.0,44.28
9105290000,"-- Pendules et horloges, murales, à mouvement autre que de montre, ne fonctionnant pas électriquement",20.0,18.0,44.28
9105910000,"-- Autres appareils d'horlogerie à mouvements autres que de montres, fonctionnant électriquement",20.0,18.0,44.28
9105990000,-- Autres appareils d'horlogerie à mouvements autres que de montres ne fonctionnant pas électriquement,20.0,18.0,44.28
9106100000,- Horloges de pointage; horodateurs et horocompteurs,20.0,18.0,44.28
9106900000,- Autres appareils de contrôle du temps et compteur de temps à mouvement d'horlogerie ou à moteur synchrone,20.0,18.0,44.28
9107000000,"Interrupteurs horaires et autres appareils pour déclencher un mécanisme à temps donné, munis d'un mvt. d'horlogerie ou d'un moteur synchrone",20.0,18.0,44.28
9108110000,"-- Mouvements de montres, complets et assemblés, fonctionnant électriquement, à affichage mécanique seulement ou avec un dispositif…mécaniq.",20.0,18.0,44.28
9108120000,"-- Mouvements de montres, complets et assemblés fonctionnant électriquement, à affichage optoélectronique seulement",20.0,18.0,44.28
9108190000,"-- Autres mouvements de montres, complets et assemblés, fonctionnant électriquement",20.0,18.0,44.28
9108200000,"- Mouvements de montres, complets et assemblés, à remontage automatique",20.0,18.0,44.28
9108900000,"- Autres mouvements de montres, complets et assemblés, ne fonctionnant pas électriquement, autres qu'à remontage automatique",20.0,18.0,44.28
9109100000,"- Mouvements d'horlogerie, complets et assemblés, autres que de montres, fonctionnant électriquement",20.0,18.0,44.28
9109900000,"- Mouvements d'horlogerie, complets et assemblés, autres que de montres, ne fonctionnant pas électriquement",20.0,18.0,44.28
9110110000,"-- Mouvements de montres complets, non assemblés ou partiellement assemblés (chablons)",20.0,18.0,44.28
9110120000,"-- Mouvements de montres incomplets, assemblés",20.0,18.0,44.28
9110190000,-- Ebauches de mouvements de montres,10.0,18.0,44.28
9110900000,"- Mouvements d'horlogerie complets ou non, assemblés ou non, partiellement assemblés (chablons), autres que de montres; leurs ébauches",20.0,18.0,44.28
9111100000,- Boîtes de montres en métaux précieux ou en plaqués ou doublés de métaux précieux,20.0,18.0,44.28
9111200000,"- Boîtes de montres en métaux communs, même dorés ou argentés",20.0,18.0,44.28
9111800000,"- Boîtes de montres, du n° 91.02, autres qu'en métaux",20.0,18.0,44.28
9111900000,- Parties des boîtes de montres des n°s 91.01 ou 91.02,10.0,18.0,32.48
9112200000,- Cages et cabinets d'appareils d'horlogerie,20.0,18.0,44.28
9112900000,- Parties de cages et cabinets d'appareils d'horlogerie,10.0,18.0,32.48
9113100000,- Bracelets de montres et leurs parties en métaux précieux ou en plaqués ou doublés de métaux précieux,20.0,18.0,44.28
9113200000,"- Bracelets de montres et leurs parties en métaux communs, même dorés ou argentés",20.0,18.0,44.28
8702201190,"---- Véhicules auto, moteur à allumage par compression et moteur électrique, neufs, 10 à 22 places assises, autr que pr industrie du montage",10.0,18.0,32.48
8702201210,"---- Véhicules automobiles, moteur à allumage par compression et moteur électrique, neufs, 23 à 30 places assises, pr industrie du montage",5.0,18.0,32.48
8702201290,"---- Véhicules auto, moteur à allumage par compression et moteur électrique, neufs, 23 à 30 places assises, autr que pr industrie du montage",10.0,18.0,32.48
8702201310,"---- Véhicules auto, moteur à allumage par compression et moteur électrique, neufs, plus de 30 places assises, pr industrie du montage",5.0,18.0,32.48
8702201390,"---- Véhicules auto, moteur à allumage par compression et moteur électriq, neufs, plus de 30 places assises, autr que pr industr. du montage",10.0,18.0,32.48
8702202100,"---- Véhicules automobiles, moteur à allumage par compression et moteur électrique, usagés, 10 à 22 places assises, chauffeur inclus",10.0,18.0,32.48
8702202200,"---- Véhicules automobiles, moteur à allumage par compression et moteur électrique, usagés, 23 à 30 places assises, chauffeur inclus",10.0,18.0,32.48
8702202300,"---- Véhicules automobiles, moteur à allumage par compression et moteur électrique, usagés, plus de 30 places assises, chauffeur inclus",10.0,18.0,32.48
8702301110,"---- Véhicules automobiles, moteur à allumage par étincelle et moteur électrique, neufs, 10 à 22 places assises, pr industrie du montage",5.0,18.0,32.48
8702301190,"---- Véhicules auto, moteur à allumage par étincelle et moteur électrique, neufs, 10 à 22 places assises, autr que pr industrie du montage",10.0,18.0,32.48
8702301210,"---- Véhicules automobiles, moteur à allumage par étincelle et moteur électrique, neufs, 23 à 30 places assises, pr industrie du montage",5.0,18.0,32.48
8702301290,"---- Véhicules auto, moteur à allumage par étincelle et moteur électrique, neufs, 23 à 30 places assises, autres que pr industrie du montage",10.0,18.0,32.48
8702301310,"---- Véhicules auto, moteur à allumage par étincelle et moteur électrique, neufs, plus de 30 places assises, pr industrie du montage",5.0,18.0,32.48
8702301390,"---- Véhicules auto, moteur à allumage par étincelle et moteur électrique, neufs, plus de 30 places assises, autr que pr industr. du montage",10.0,18.0,32.48
8702302100,"---- Véhicules automobiles, moteur à allumage par étincelle et moteur électrique, usagés, 10 à 22 places assises, chauffeur inclus",10.0,18.0,32.48
8702302200,"---- Véhicules automobiles, moteur à allumage par étincelle et moteur électrique, usagés, 23 à 30 places assises, chauffeur inclus",10.0,18.0,32.48
8702302300,"---- Véhicules automobiles, moteur à allumage par étincelle et moteur électrique, usagés, plus de 30 places assises, chauffeur inclus",10.0,18.0,32.48
8702401110,"---- Véhicules automobiles, uniquement à moteur électrique pour la propulsion, neufs, 10 à 22 places assises, pour l'industrie du montage",5.0,18.0,32.48
8702401190,"---- Véhicules auto, uniquement à moteur électrique pour la propulsion, neufs, 10 à 22 places assises, autr que pr industrie du montage",10.0,18.0,32.48
8702401210,"---- Véhicules automobiles, uniquement à moteur électrique pour la propulsion, neufs, 23 à 30 places assises, pour l'industrie du montage",5.0,18.0,32.48
8702401290,"---- Véhicules auto, uniquement à moteur électrique pour la propulsion, neufs, 23 à 30 places assises, autr que pour industrie du montage",10.0,18.0,32.48
9113900000,"- Bracelets de montres et leurs parties, autres qu'en métaux",20.0,18.0,44.28
9114100000,"- Ressorts, y compris les spiraux",20.0,18.0,44.28
9114300000,- Cadrans d'horlogerie,20.0,18.0,44.28
9114400000,- Platines et ponts d'horlogerie,20.0,18.0,44.28
9114900000,"- Autres fournitures d'horlogerie, à l'exclusion des ressorts, spiraux, cadrans, platines et ponts",20.0,18.0,44.28
9201100000,"- Pianos droits, même automatiques",10.0,18.0,32.48
9201200000,"- Pianos à queue, même automatiques",10.0,18.0,32.48
9201900000,- Autres pianos même automatiques; clavecins et autres instruments à corde à clavier,10.0,18.0,32.48
9202100000,- Instruments de musique à cordes frottées à l'aide d'un archet,10.0,18.0,32.48
9202900000,- Autres instruments de musique à cordes du n° 92.02,10.0,18.0,32.48
9205100000,"- Instruments de musique à vent dits «cuivres», autres que les orchestrions et les orgues de Barbarie",10.0,18.0,32.48
9205900000,"- Instruments de musique à vent (à l'exclusion des instruments  dits «cuivres»), autres que les orchestrions et les orgues de Barbarie",10.0,18.0,32.48
9206000000,"Instruments de musique à percussion (tambours, caisses, xylophones, cymbales, castagnettes, maracas, par exemple).",10.0,18.0,32.48
9207100000,"- Instruments de musique à clavier dont le son est produit ou doit être amplifié par des moyens électriques, autres que les accordéons",10.0,18.0,32.48
9207900000,"- Instruments de musique (y compris les accordéons) dont le son est produit ou amplifié par des moyens électriques, sauf ceux à clavier",10.0,18.0,32.48
9208100000,- Boîtes à musique,10.0,18.0,32.48
9208900000,"- Orchestrions, orgues de Barbarie … Chapitre; appeaux de tous types; siflets, cornes d'appel et autres instruments d'appel … bouche",10.0,18.0,32.48
9209300000,- Cordes harmoniques d'instruments de musique,10.0,18.0,32.48
9209910000,-- Parties et accessoires de pianos,10.0,18.0,32.48
9209920000,-- Parties et accessoires des instruments de musique du n° 92.02,10.0,18.0,32.48
9209940000,-- Parties et accessoires des instruments de musique du n° 92.07,10.0,18.0,32.48
9209990000,-- Autres parties et accessoires d'instruments de musique; métronomes et diapasons de tous types,10.0,18.0,32.48
9301100000,"- Pièces d'artillerie (canons, obusiers et mortiers, par exemple)",20.0,18.0,44.28
9301200000,- Tubes lance-missiles; lance-flammes; lance-grenades; lance-torpilles et lanceurs similaires,20.0,18.0,44.28
9301901100,"--- Fusils et carabines comportant au moins un canon lisse, entièrement automatiques",20.0,18.0,44.28
9301901200,--- Fusils et carabines à culasse,20.0,18.0,44.28
9301901300,--- Fusils et carabines semi-automatiques,20.0,18.0,44.28
9301901900,--- Autres fusils et carabines,20.0,18.0,44.28
9301902000,-- Mitrailleuses,20.0,18.0,44.28
9301903100,--- Pistolets mitrailleurs (mitraillettes) entièrement automatiques,20.0,18.0,44.28
9301903900,--- Pistolets mitrailleurs (mitraillettes) autres qu'entièrement automatiques,20.0,18.0,44.28
8702401310,"---- Véhicules automobiles, uniquement à moteur électrique pour la propulsion, neufs, plus de 30 places assises, pour industrie du montage",5.0,18.0,32.48
8702401390,"---- Véhicules auto, uniquement à moteur électrique pour la propulsion, neufs, plus de 30 places assises, autres que pr industrie du montage",10.0,18.0,32.48
8702402100,"---- Véhicules automobiles, uniquement à moteur électrique pour la propulsion, usagés, 10 à 22 places assises, chauffeur inclus",10.0,18.0,32.48
8702402200,"---- Véhicules automobiles, uniquement à moteur électrique pour la propulsion, usagés, 23 à 30 places assises, chauffeur inclus",10.0,18.0,32.48
8702402300,"---- Véhicules automobiles, uniquement à moteur électrique pour la propulsion, usagés, plus de 30 places assises, chauffeur inclus",10.0,18.0,32.48
8702901110,"---- Véhicule automobile neuf,10 à 22 places assises,non monté pr industrie du montage, aut. qu'à moteur à piston à allumage par compression",5.0,18.0,32.48
